Test,Value,Num DF,Den DF,F Value,Pr > F
Hotelling-Lawley trace,0.34257239745061707,40,1039.718978102193,4.891065100380429,4.2993325340596114e-20
Roy's greatest root,0.24794200875990768,20,573,7.103538550971355,6.355572206025374e-18
Wilks' lambda,0.7550474266772091,40,1144.0,4.313867557954802,7.708910716930379e-17
Pillai's trace,0.25628550324162874,40.0,1146.0,4.210884110628652,3.1084386380939357e-16
Hotelling-Lawley trace,0.3094105550853404,40,1039.718978102193,4.4175980870887255,2.6285545911552906e-17
Roy's greatest root,0.24917306331227304,20,573,7.138808263896622,4.962260147657711e-18
Wilks' lambda,0.7334991525894305,40,1144.0,4.79382945886621,1.0715778039939693e-19
Pillai's trace,0.2795318343361315,40.0,1146.0,4.654888252837816,7.205389417134122e-19
Hotelling-Lawley trace,0.34556258121116706,40,1039.718978102193,4.933757341622832,2.404149512720735e-20
Roy's greatest root,0.28272611242309886,20,573,8.100103120921782,6.036215280105026e-21
Wilks' lambda,0.7157155920847325,40,1144.0,5.206156205847865,3.572369201569748e-22
Pillai's trace,0.30167213290975003,40.0,1146.0,5.089068356790409,1.7962177699765398e-21
Hotelling-Lawley trace,0.37290885635643334,40,1039.718978102193,5.324192802809378,1.1645693166987608e-22
Roy's greatest root,0.2887826822992766,20,573,8.273623847874275,1.8113078311497255e-21
Wilks' lambda,0.751361698669938,40,1144.0,4.394496605925967,2.568316114377569e-17
Pillai's trace,0.25878408319419016,40.0,1146.0,4.258038254735537,1.6384023644369225e-16
Hotelling-Lawley trace,0.31741373014902674,40,1039.718978102193,4.531863131609348,5.6219164617444906e-18
Roy's greatest root,0.266802546035745,20,573,7.643892943924094,1.446799644585064e-19
Wilks' lambda,0.7145822510436646,40,1144.0,5.23295418788763,2.4629819219625694e-22
Pillai's trace,0.30361239671880835,40.0,1146.0,5.127657823700804,1.0521341755173517e-21
Hotelling-Lawley trace,0.37395709283791617,40,1039.718978102193,5.3391589615240935,9.489874466308453e-23
Roy's greatest root,0.28444156768110546,20,573,8.149250914063671,4.291211230723166e-21
Wilks' lambda,0.7519853774742404,40,1144.0,4.380811342024549,3.0956572812649633e-17
Pillai's trace,0.2601522057472555,40.0,1146.0,4.283915362757377,1.152393227202759e-16
Hotelling-Lawley trace,0.3136723749822433,40,1039.718978102193,4.478446067594375,1.1568040516031006e-17
Roy's greatest root,0.24879744364220122,20,573,7.128046760349065,5.351419177387141e-18
Wilks' lambda,0.7346791839296792,40,1144.0,4.767000332520263,1.550926554851928e-19
Pillai's trace,0.2810596801143676,40.0,1146.0,4.684490637704272,4.795890635908664e-19
Hotelling-Lawley trace,0.3397155622285375,40,1039.718978102193,4.850276738106539,7.489095125054965e-20
Roy's greatest root,0.25604881678788693,20,573,7.33579860097296,1.2474282902966215e-18
Wilks' lambda,0.7165119222566452,40,1144.0,5.187364930045865,4.636273601382307e-22
Pillai's trace,0.2984889359650012,40.0,1146.0,5.025949108504523,4.305549315428499e-21
Hotelling-Lawley trace,0.37471423877513643,40,1039.718978102193,5.349969085448239,8.185362401611928e-23
Roy's greatest root,0.30638123277265356,20,573,8.777822318936524,5.56812999112415e-23
Wilks' lambda,0.7404250027246081,40,1144.0,4.637281499956488,9.239424443602067e-19
Pillai's trace,0.274651525727155,40.0,1146.0,4.5606822792127915,2.626883625752579e-18
Hotelling-Lawley trace,0.3302136852806508,40,1039.718978102193,4.714614031263331,4.730490930627491e-19
Roy's greatest root,0.24816270849164554,20,573,7.109861598285645,6.07973280796466e-18
Wilks' lambda,0.7459441468690737,40,1144.0,4.514094044071626,5.0060118345384424e-18
Pillai's trace,0.26935353502557363,40.0,1146.0,4.45901513374467,1.0573062643736457e-17
Hotelling-Lawley trace,0.320075131949772,40,1039.718978102193,4.569861200229547,3.362974057298863e-18
Roy's greatest root,0.23148132778855762,20,573,6.631940041142175,1.749801265463789e-16
Wilks' lambda,0.7347613716394932,40,1144.0,4.765134125246487,1.5913177199611685e-19
Pillai's trace,0.2793420604806223,40.0,1146.0,4.6512150084898956,7.578548750003427e-19
Hotelling-Lawley trace,0.3417915066493309,40,1039.718978102193,4.87991596001243,5.0037922183172256e-20
Roy's greatest root,0.2709496572366636,20,573,7.762707679830411,6.315432050779126e-20
Wilks' lambda,0.7198513300391033,40,1144.0,5.10890362552535,1.3759039144853434e-21
Pillai's trace,0.29828174154859355,40.0,1146.0,5.021848859483947,4.55700740500358e-21
Hotelling-Lawley trace,0.36398571127036305,40,1039.718978102193,5.196792919336861,6.645497999384367e-22
Roy's greatest root,0.2710511312985988,20,573,7.765614911704856,6.18871022541746e-20
Wilks' lambda,0.7477126249499524,40,1144.0,4.474910395332047,8.55901073631467e-18
Pillai's trace,0.2634312406980396,40.0,1146.0,4.346102050708654,4.940994427555115e-17
Hotelling-Lawley trace,0.3225082757138098,40,1039.718978102193,4.6046003229290315,2.1015227257171642e-18
Roy's greatest root,0.2666057154672904,20,573,7.63825374813787,1.5048962557394438e-19
Wilks' lambda,0.7417678741880329,40,1144.0,4.607182046066728,1.3968800974069095e-18
Pillai's trace,0.2715639338211835,40.0,1146.0,4.501356374249593,5.922950070385688e-18
Hotelling-Lawley trace,0.33015762251880715,40,1039.718978102193,4.713813597194721,4.782151645806492e-19
Roy's greatest root,0.261401160920911,20,573,7.4891432603840995,4.265609580797823e-19
Wilks' lambda,0.7370083910935834,40,1144.0,4.714232847791119,3.207270485101479e-19
Pillai's trace,0.2799243040181756,40.0,1146.0,4.662487429393615,6.490615290816504e-19
Hotelling-Lawley trace,0.33386175349991876,40,1039.718978102193,4.766699194235752,2.332412052131699e-19
Roy's greatest root,0.23686667744414133,20,573,6.786230308774649,5.907565388476172e-17
Wilks' lambda,0.7778741216497628,40,1144.0,3.827343447638036,5.4588069539656424e-14
Pillai's trace,0.2309311278154345,40.0,1146.0,3.7399204270335145,1.7410713837896413e-13
Hotelling-Lawley trace,0.27423541026485954,40,1039.718978102193,3.9153862203049106,2.1667765355302102e-14
Roy's greatest root,0.2236141339885567,20,573,6.406544938772149,8.562852267143088e-16
Wilks' lambda,0.7409030178459322,40,1144.0,4.626557770782879,1.0705732778399973e-18
Pillai's trace,0.2751893640118349,40.0,1146.0,4.571038184966972,2.2790225231398982e-18
Hotelling-Lawley trace,0.32798435752468824,40,1039.718978102193,4.682784884298652,7.284938618222379e-19
Roy's greatest root,0.23591906849868127,20,573,6.759081312487218,7.150806406099501e-17
Wilks' lambda,0.7119334753892406,40,1144.0,5.295834153726657,1.0287949778481698e-22
Pillai's trace,0.3092278572542758,40.0,1146.0,5.239841541242714,2.218837357913162e-22
Hotelling-Lawley trace,0.37490187102287353,40,1039.718978102193,5.352647998126091,7.890813973593941e-23
Roy's greatest root,0.2610315254649757,20,573,7.478553204571554,4.593492120484178e-19
Wilks' lambda,0.7486668349357614,40,1144.0,4.453825934918905,1.1419796480778208e-17
Pillai's trace,0.26193315821904617,40.0,1146.0,4.317661900324913,7.279612092712349e-17
Hotelling-Lawley trace,0.3215491333071899,40,1039.718978102193,4.590906201668169,2.529554764943008e-18
Roy's greatest root,0.2688947294399352,20,573,7.703833998454143,9.522042322122726e-20
Wilks' lambda,0.7221844804906706,40,1144.0,5.05440815356574,2.9269340181434033e-21
Pillai's trace,0.29557306473607825,40.0,1146.0,4.96833752710989,9.555456956931426e-21
Hotelling-Lawley trace,0.36009909006337343,40,1039.718978102193,5.141301824650386,1.4180575759638264e-21
Roy's greatest root,0.268532217931907,20,573,7.693448043749136,1.0237665396157394e-19
Wilks' lambda,0.7453318144109334,40,1144.0,4.527693806808098,4.1551725028588716e-18
Pillai's trace,0.26760981019019425,40.0,1146.0,4.425689493653162,1.667503214242775e-17
Hotelling-Lawley trace,0.3243207338183804,40,1039.718978102193,4.630477628418728,1.480239455992305e-18
Roy's greatest root,0.25667179448626637,20,573,7.3536469120315315,1.100871371788135e-18
Wilks' lambda,0.7392687374122817,40,1144.0,4.663264000140419,6.465200571137259e-19
Pillai's trace,0.2735969382319737,40.0,1146.0,4.540395261068702,3.469343619671632e-18
Hotelling-Lawley trace,0.3352848218782866,40,1039.718978102193,4.787017001895352,1.7698238982265138e-19
Roy's greatest root,0.27108675354537287,20,573,7.7666354890749325,6.144831391350848e-20
Wilks' lambda,0.7071448691872897,40,1144.0,5.410407523471179,2.093542380805275e-23
Pillai's trace,0.31192641191796266,40.0,1146.0,5.2940178464632925,1.0456195362038619e-22
Hotelling-Lawley trace,0.3871679787793887,40,1039.718978102193,5.527776911056227,7.178681556592592e-24
Roy's greatest root,0.29607959540693185,20,573,8.482680408408598,4.262911098322654e-22
Wilks' lambda,0.7566753024424173,40,1144.0,4.278443819787116,1.2483047350003491e-16
Pillai's trace,0.25520281283497953,40.0,1146.0,4.1904931080282894,4.0988920470614555e-16
Hotelling-Lawley trace,0.3058730495539054,40,1039.718978102193,4.367091478920743,5.189834259453432e-17
Roy's greatest root,0.24063948973499819,20,573,6.894321380907698,2.762591055412074e-17
Wilks' lambda,0.7062668657215482,40,1144.0,5.431541164522696,1.5604878942870392e-23
Pillai's trace,0.3148858841564892,40.0,1146.0,5.353631837905275,4.56676687406033e-23
Hotelling-Lawley trace,0.3859453099529684,40,1039.718978102193,5.510320300801779,9.117251496242961e-24
Roy's greatest root,0.2783445737151382,20,573,7.974572036938709,1.4442958437278367e-20
Wilks' lambda,0.7487821392748832,40,1144.0,4.451280871348981,1.1824156678965625e-17
Pillai's trace,0.26558126109979535,40.0,1146.0,4.387004683386865,2.8281989229882e-17
Hotelling-Lawley trace,0.31631959140986804,40,1039.718978102193,4.516241605059344,6.943385530613014e-18
Roy's greatest root,0.2345284535766075,20,573,6.719240194969805,9.464662341205027e-17
Wilks' lambda,0.71664633874194,40,1144.0,5.184196148197702,4.844596493488922e-22
Pillai's trace,0.3000343811973011,40.0,1146.0,5.056564042369812,2.8178638139631817e-21
Hotelling-Lawley trace,0.37211233338184435,40,1039.718978102193,5.312820474648512,1.360550481969492e-22
Roy's greatest root,0.29254942364715025,20,573,8.381540987490855,8.579252621074533e-22
Wilks' lambda,0.7673003416264856,40,1144.0,4.050011407477532,2.7530672298295596e-15
Pillai's trace,0.24272103115678237,40.0,1146.0,3.9572302781381765,9.550021885393578e-15
Hotelling-Lawley trace,0.2902100696556759,40,1039.718978102193,4.143463845993214,1.0420141584707708e-15
Roy's greatest root,0.23451929715131237,20,573,6.718977863385099,9.482151343757487e-17
Wilks' lambda,0.7823946998813137,40,1144.0,3.7335271794559235,1.9028728067020363e-13
Pillai's trace,0.22696873553310426,40.0,1146.0,3.6675350307365364,4.545147623995814e-13
Hotelling-Lawley trace,0.26615960554929335,40,1039.718978102193,3.800084208538223,9.934846995969452e-14
Roy's greatest root,0.20885956118208562,20,573,5.983826427866753,1.688524550353917e-14
Wilks' lambda,0.7320930762942844,40,1144.0,4.825882588285784,6.887782132088597e-20
Pillai's trace,0.2862580818910283,40.0,1146.0,4.785606256995614,1.1916091304136659e-19
Hotelling-Lawley trace,0.3408798329081412,40,1039.718978102193,4.866899570917307,5.973373317045251e-20
Roy's greatest root,0.23355143842910223,20,573,6.691248710993778,1.1525563364160437e-16
Wilks' lambda,0.744536967199415,40,1144.0,4.545372197721097,3.2612184403563935e-18
Pillai's trace,0.2704565789329278,40.0,1146.0,4.480130936318302,7.920126294804343e-18
Hotelling-Lawley trace,0.3229785722699188,40,1039.718978102193,4.611314965117171,1.918884426797807e-18
Roy's greatest root,0.2385652747878364,20,573,6.8348951226715124,4.195307519447488e-17
Wilks' lambda,0.7793155113970898,40,1144.0,3.7973414317658865,8.143714638289187e-14
Pillai's trace,0.22929846950932284,40.0,1146.0,3.7100556126032482,2.5879896805221356e-13
Hotelling-Lawley trace,0.2721240686154388,40,1039.718978102193,3.88524161573866,3.228957378227593e-14
Roy's greatest root,0.22243108043076223,20,573,6.372650454341338,1.0873900913554337e-15
Wilks' lambda,0.7512434970263129,40,1144.0,4.397092202659231,2.4789178969714157e-17
Pillai's trace,0.2600598122309381,40.0,1146.0,4.282166520890367,1.1801382204742347e-16
Hotelling-Lawley trace,0.31608019857257946,40,1039.718978102193,4.512823682423262,7.271556914424945e-18
Roy's greatest root,0.25769219610776034,20,573,7.382881418487333,8.971202525103044e-19
Wilks' lambda,0.6986754204039779,40,1144.0,5.615926211325865,1.1992529647360227e-24
Pillai's trace,0.32409654029049606,40.0,1146.0,5.540513581213209,3.392579048910347e-24
Hotelling-Lawley trace,0.3986867302995824,40,1039.718978102193,5.692235472165183,7.543936139831586e-25
Roy's greatest root,0.28386987224495536,20,573,8.132871839817971,4.8078862732677645e-21
Wilks' lambda,0.7161867469544214,40,1144.0,5.195034416968678,4.168362194963582e-22
Pillai's trace,0.3018828940111962,40.0,1146.0,5.093255867288694,1.6949559243067083e-21
Hotelling-Lawley trace,0.371053518108278,40,1039.718978102193,5.297703277609784,1.6730095116494973e-22
Roy's greatest root,0.2813903609882032,20,573,8.061833842312021,7.874301310972422e-21
Wilks' lambda,0.730894127911814,40,1144.0,4.853287026774277,4.719317317385471e-20
Pillai's trace,0.2839212173754724,40.0,1146.0,4.740075432531614,2.2315028981015733e-19
Hotelling-Lawley trace,0.3479170472027395,40,1039.718978102193,4.967373145251823,1.520831560983191e-20
Roy's greatest root,0.27391552411960124,20,573,7.847679766026575,3.493267729530977e-20
Wilks' lambda,0.7188086085169221,40,1144.0,5.133344249301059,9.805775078408288e-22
Pillai's trace,0.298795233057131,40.0,1146.0,5.0320123676060025,3.9588837087276885e-21
Hotelling-Lawley trace,0.3667006026164191,40,1039.718978102193,5.235554683019045,3.912836800836723e-22
Roy's greatest root,0.2788857851074258,20,573,7.990077743327748,1.2966540358497442e-20
Wilks' lambda,0.7571782495158109,40,1144.0,4.267522438988108,1.4481308478614414e-16
Pillai's trace,0.2557808683622337,40.0,1146.0,4.2013768486171355,3.536396998792899e-16
Hotelling-Lawley trace,0.3035779656284814,40,1039.718978102193,4.3343235006083525,8.065001185722428e-17
Roy's greatest root,0.22876222020077125,20,573,6.554037608752096,3.028689571299629e-16
Wilks' lambda,0.736487386752972,40,1144.0,4.72601430642641,2.7271824812653354e-19
Pillai's trace,0.277989398788308,40.0,1146.0,4.625056471592497,1.0856583824808714e-18
Hotelling-Lawley trace,0.3381399765767857,40,1039.718978102193,4.827781370554182,1.016933798498354e-19
Roy's greatest root,0.2635587819231297,20,573,7.550959102097666,2.768957666826521e-19
Wilks' lambda,0.7574242785529426,40,1144.0,4.262183937243366,1.557116873570062e-16
Pillai's trace,0.2540572853075228,40.0,1146.0,4.168946187528595,5.489118437397896e-16
Hotelling-Lawley trace,0.30510529452276974,40,1039.718978102193,4.3561298840392695,6.014755876741112e-17
Roy's greatest root,0.24262825369562535,20,573,6.951299468379666,1.851048173822114e-17
Wilks' lambda,0.7509480479415098,40,1144.0,4.403582666288958,2.2687275624504046e-17
Pillai's trace,0.2604520350587607,40.0,1146.0,4.2895918680147185,1.0667426647220326e-16
Hotelling-Lawley trace,0.31646912154531615,40,1039.718978102193,4.51837651619751,6.7459471819618556e-18
Roy's greatest root,0.2575182714730717,20,573,7.377898477703504,9.289647921566984e-19
Wilks' lambda,0.7292474777533362,40,1144.0,4.891034705701673,2.8026473430049014e-20
Pillai's trace,0.2875564326778912,40.0,1146.0,4.810956666504813,8.40086620929254e-20
Hotelling-Lawley trace,0.34823378834000324,40,1039.718978102193,4.9718954054626705,1.429944103766772e-20
Roy's greatest root,0.259403960688019,20,573,7.431923473711745,6.364986700312088e-19
Wilks' lambda,0.730088185135412,40,1144.0,4.871746439631128,3.6578667315948463e-20
Pillai's trace,0.2880239499079836,40.0,1146.0,4.820094395841695,7.406015956097886e-20
Hotelling-Lawley trace,0.34488940507164956,40,1039.718978102193,4.924146093469433,2.7403544505172697e-20
Roy's greatest root,0.24265174207142867,20,573,6.951972410346431,1.8423168455122723e-17
Wilks' lambda,0.7341808039999207,40,1144.0,4.77832358016607,1.3268878730800054e-19
Pillai's trace,0.2823798333639709,40.0,1146.0,4.710111340694399,3.3710498905307827e-19
Hotelling-Lawley trace,0.33950568753390425,40,1039.718978102193,4.847280259692011,7.800637897215854e-20
Roy's greatest root,0.2488692644762334,20,573,7.1301044272440866,5.2747173446849844e-18
Wilks' lambda,0.7497181467365152,40,1144.0,4.430642510457442,1.5677393303530736e-17
Pillai's trace,0.2626427707351827,40.0,1146.0,4.33112733225691,6.059628379976045e-17
Hotelling-Lawley trace,0.3173471748382304,40,1039.718978102193,4.53091289054993,5.6945915289160724e-18
Roy's greatest root,0.25189315620660035,20,573,7.2167389253191,2.872909442883941e-18
Wilks' lambda,0.7020279541355982,40,1144.0,5.534129380080296,3.744905242289588e-24
Pillai's trace,0.3177785411929982,40.0,1146.0,5.4121026441049125,2.025538160566209e-23
Hotelling-Lawley trace,0.3962314447696155,40,1039.718978102193,5.6571802211979145,1.2195692857095658e-24
Roy's greatest root,0.3031708608498684,20,573,8.685845163348729,1.0490815669781996e-22
Wilks' lambda,0.7347526317809189,40,1144.0,4.76533256324711,1.586973404978721e-19
Pillai's trace,0.2809341210509576,40.0,1146.0,4.682055915757329,4.9592286789634e-19
Hotelling-Lawley trace,0.3396525641321093,40,1039.718978102193,4.849377285047495,7.581282470456018e-20
Roy's greatest root,0.25637834652303115,20,573,7.345239627884842,1.167624141056534e-18
Wilks' lambda,0.7273011423296539,40,1144.0,4.935817555148155,1.5096716887672294e-20
Pillai's trace,0.287279765867322,40.0,1146.0,4.805551501098915,9.051051423248528e-20
Hotelling-Lawley trace,0.35489831439914965,40,1039.718978102193,5.067047936901418,3.9070846390031255e-21
Roy's greatest root,0.28440820500810843,20,573,8.148295073482306,4.3197734705621794e-21
Wilks' lambda,0.7111765890991356,40,1144.0,5.313866573610004,8.008580868199121e-23
