iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
15,RandomForest,88,undersampling,0.2856,0.3508,0.2892,0.3504,0.2855,0.3559,0.2892,0.3504
15,SVM,88,base,0.362,0.3228,0.5219,0.4905,0.3039,0.2406,0.5219,0.4905
15,SVM,88,undersampling,0.367,0.3759,0.3733,0.3761,0.3693,0.3764,0.3733,0.3761
15,GradientBoosting,88,base,0.3762,0.3666,0.4057,0.4068,0.3622,0.3574,0.4057,0.4068
15,GradientBoosting,88,undersampling,0.3115,0.3038,0.3144,0.3077,0.3128,0.3081,0.3144,0.3077
15,LogisticRegression,88,base,0.46,0.423,0.5114,0.4943,0.4832,0.4559,0.5114,0.4943
15,LogisticRegression,88,undersampling,0.3747,0.3665,0.3815,0.3675,0.3761,0.3679,0.3815,0.3675
15,XGBoost,88,base,0.368,0.3409,0.3876,0.365,0.356,0.3306,0.3876,0.365
15,XGBoost,88,undersampling,0.3106,0.3316,0.3144,0.3333,0.3115,0.3384,0.3144,0.3333
15,Lgbm,88,base,0.364,0.3287,0.3857,0.346,0.3508,0.3198,0.3857,0.346
